user_id,tipo_usuario,timestamp,valor_brl,wallet_destino,hora,eh_fracionamento,data,acima_limite_bcb,madrugada,c1_flag,c1_razoes,wallets_unicas,data_ts,n_transacoes_dia,data_com_lag,irf_contexto,entropia_wallets,c2_score_anomalia,c2_classificacao,c3_prompt_llm,c3_resposta_llm_bruta,c3_veredito,c3_justificativa,c3_rascunho_coaf,c1_flag_int,score_final,alerta_final,explicacao_xai
INSTITUCIONAL_001,B_institucional_monitorar,2024-01-09 13:20:00,387970.42,0x500518,13,False,2024-01-09,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,2,2024-01-09,2,2023-12-26,32.88,1.5807920249573275,65.2,cinza,"Voce e um especialista em compliance de ativos digitais e regulacao BCB.
Analise a seguinte transacao de stablecoin e determine se e suspeita:

TRANSACAO:
- User ID: INSTITUCIONAL_001
- Valor: R$ 387,970.42
- Frequencia hoje: 2 transacoes
- Entropia de Wallets: 1.58 (Alta = Smurfing suspeito)
- Score ML (Isolation Forest): 65.2/100
- Flags BCB ativas: R1:acima_limite_bcb|R2:volume_30d_acima_50k
- IRF (Indice de Risco Fiscal no dia): 32.88/100

Com base nas Resolucoes BCB 519-521/2026, essa transacao representa
risco de evasao de divisas ou lavagem de dinheiro?

Responda com: SUSPEITA / NORMAL / REQUER_INVESTIGACAO e justifique em 2 linhas.",,FALLBACK,Julgamento LLM desabilitado — analise manual requerida,,1,55.1,AMARELO,Regras BCB Violadas (R1:acima_limite_bcb|R2:volume_30d_acima_50k) | Desvio comportamental moderado (Isolation Forest > 40)
SUSPEITO_003,C_suspeito_fracionamento,2024-01-10 00:58:00,8529.89,0x63D5D5,0,True,2024-01-10,False,True,True,R4:fracionamento_suspeito|R5:madrugada_valor_alto,4,2024-01-10,4,2023-12-27,31.0,4.827264978543926,45.4,cinza,"Voce e um especialista em compliance de ativos digitais e regulacao BCB.
Analise a seguinte transacao de stablecoin e determine se e suspeita:

TRANSACAO:
- User ID: SUSPEITO_003
- Valor: R$ 8,529.89
- Frequencia hoje: 4 transacoes
- Entropia de Wallets: 4.83 (Alta = Smurfing suspeito)
- Score ML (Isolation Forest): 45.4/100
- Flags BCB ativas: R4:fracionamento_suspeito|R5:madrugada_valor_alto
- IRF (Indice de Risco Fiscal no dia): 31.0/100

Com base nas Resolucoes BCB 519-521/2026, essa transacao representa
risco de evasao de divisas ou lavagem de dinheiro?

Responda com: SUSPEITA / NORMAL / REQUER_INVESTIGACAO e justifique em 2 linhas.",,FALLBACK,Julgamento LLM desabilitado — analise manual requerida,,1,43.2,AMARELO,Regras BCB Violadas (R4:fracionamento_suspeito|R5:madrugada_valor_alto) | Desvio comportamental moderado (Isolation Forest > 40)
SUSPEITO_003,C_suspeito_fracionamento,2024-01-10 01:10:00,8505.23,0x8A6E56,1,True,2024-01-10,False,True,True,R4:fracionamento_suspeito|R5:madrugada_valor_alto,4,2024-01-10,4,2023-12-27,31.0,4.827264978543926,46.7,cinza,"Voce e um especialista em compliance de ativos digitais e regulacao BCB.
Analise a seguinte transacao de stablecoin e determine se e suspeita:

TRANSACAO:
- User ID: SUSPEITO_003
- Valor: R$ 8,505.23
- Frequencia hoje: 4 transacoes
- Entropia de Wallets: 4.83 (Alta = Smurfing suspeito)
- Score ML (Isolation Forest): 46.7/100
- Flags BCB ativas: R4:fracionamento_suspeito|R5:madrugada_valor_alto
- IRF (Indice de Risco Fiscal no dia): 31.0/100

Com base nas Resolucoes BCB 519-521/2026, essa transacao representa
risco de evasao de divisas ou lavagem de dinheiro?

Responda com: SUSPEITA / NORMAL / REQUER_INVESTIGACAO e justifique em 2 linhas.",,FALLBACK,Julgamento LLM desabilitado — analise manual requerida,,1,44.0,AMARELO,Regras BCB Violadas (R4:fracionamento_suspeito|R5:madrugada_valor_alto) | Desvio comportamental moderado (Isolation Forest > 40)
SUSPEITO_003,C_suspeito_fracionamento,2024-01-10 01:25:00,9113.99,0x251C79,1,True,2024-01-10,False,True,True,R4:fracionamento_suspeito|R5:madrugada_valor_alto,4,2024-01-10,4,2023-12-27,31.0,4.827264978543926,26.1,normal,,,,,,1,31.7,VERDE,Transação alinhada ao perfil histórico do cliente.
SUSPEITO_003,C_suspeito_fracionamento,2024-01-10 01:48:00,8883.03,0x4B0E45,1,True,2024-01-10,False,True,True,R4:fracionamento_suspeito|R5:madrugada_valor_alto,4,2024-01-10,4,2023-12-27,31.0,4.827264978543926,31.1,normal,,,,,,1,34.7,VERDE,Transação alinhada ao perfil histórico do cliente.
INSTITUCIONAL_013,B_institucional_monitorar,2024-01-10 08:42:00,367660.47,0x815538,8,False,2024-01-10,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,1,2024-01-10,1,2023-12-27,31.0,2.311726964290349,9.2,normal,,,,,,1,21.5,VERDE,Transação alinhada ao perfil histórico do cliente.
POUPADOR_0017,A_poupador_legitimo,2024-01-10 16:11:00,1420.71,0xA3C0D5,16,False,2024-01-10,False,False,False,,1,2024-01-10,1,2023-12-27,31.0,-1.4426951595367387e-09,11.4,normal,,,,,,0,6.8,VERDE,Transação alinhada ao perfil histórico do cliente.
POUPADOR_0054,A_poupador_legitimo,2024-01-10 20:46:00,1367.94,0xB71828,20,False,2024-01-10,False,False,False,,1,2024-01-10,1,2023-12-27,31.0,-1.4426951595367387e-09,12.0,normal,,,,,,0,7.2,VERDE,Transação alinhada ao perfil histórico do cliente.
POUPADOR_0050,A_poupador_legitimo,2024-01-10 21:07:00,2317.87,0x2DA618,21,False,2024-01-10,False,False,False,,1,2024-01-10,1,2023-12-27,31.0,-1.4426951595367387e-09,5.5,normal,,,,,,0,3.3,VERDE,Transação alinhada ao perfil histórico do cliente.
INSTITUCIONAL_005,B_institucional_monitorar,2024-01-11 11:03:00,336428.81,0x4F806B,11,False,2024-01-11,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,1,2024-01-11,1,2023-12-28,27.53,2.791081679435229,11.8,normal,,,,,,1,23.1,VERDE,Transação alinhada ao perfil histórico do cliente.
INSTITUCIONAL_003,B_institucional_monitorar,2024-01-11 11:07:00,405114.35,0xB22D09,11,False,2024-01-11,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,1,2024-01-11,1,2023-12-28,27.53,2.3115013638010686,3.3,normal,,,,,,1,18.0,VERDE,Transação alinhada ao perfil histórico do cliente.
INSTITUCIONAL_004,B_institucional_monitorar,2024-01-11 11:17:00,95548.54,0x25D40D,11,False,2024-01-11,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,1,2024-01-11,1,2023-12-28,27.53,2.7966442485648515,21.1,normal,,,,,,1,28.7,VERDE,Transação alinhada ao perfil histórico do cliente.
INSTITUCIONAL_008,B_institucional_monitorar,2024-01-11 11:25:00,365919.69,0x4DF11E,11,False,2024-01-11,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,1,2024-01-11,1,2023-12-28,27.53,2.7952888577868493,12.3,normal,,,,,,1,23.4,VERDE,Transação alinhada ao perfil histórico do cliente.
INSTITUCIONAL_014,B_institucional_monitorar,2024-01-11 13:15:00,112845.66,0x768DDA,13,False,2024-01-11,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,1,2024-01-11,1,2023-12-28,27.53,2.766371420026039,18.7,normal,,,,,,1,27.2,VERDE,Transação alinhada ao perfil histórico do cliente.
POUPADOR_0040,A_poupador_legitimo,2024-01-11 21:33:00,1652.06,0x72B6FB,21,False,2024-01-11,False,False,False,,1,2024-01-11,1,2023-12-28,27.53,-1.4426951595367387e-09,0.9,normal,,,,,,0,0.5,VERDE,Transação alinhada ao perfil histórico do cliente.
SUSPEITO_006,C_suspeito_fracionamento,2024-01-12 01:29:00,9711.61,0x66E8FA,1,True,2024-01-12,False,True,True,R3:muitas_wallets_no_dia|R4:fracionamento_suspeito|R5:madrugada_valor_alto,8,2024-01-12,8,2023-12-29,29.35,5.076069722597204,100.0,suspeito,,,,,,1,76.0,VERMELHO,Regras BCB Violadas (R3:muitas_wallets_no_dia|R4:fracionamento_suspeito|R5:madrugada_valor_alto) | Padrão fortemente anômalo (Isolation Forest > 70) | Risco de Smurfing: Transferência diluída em 8 wallets
SUSPEITO_006,C_suspeito_fracionamento,2024-01-12 01:37:00,9534.78,0x69C80F,1,True,2024-01-12,False,True,True,R3:muitas_wallets_no_dia|R4:fracionamento_suspeito|R5:madrugada_valor_alto,8,2024-01-12,8,2023-12-29,29.35,5.076069722597204,95.5,suspeito,,,,,,1,73.3,VERMELHO,Regras BCB Violadas (R3:muitas_wallets_no_dia|R4:fracionamento_suspeito|R5:madrugada_valor_alto) | Padrão fortemente anômalo (Isolation Forest > 70) | Risco de Smurfing: Transferência diluída em 8 wallets
SUSPEITO_006,C_suspeito_fracionamento,2024-01-12 01:43:00,8573.35,0x34141A,1,True,2024-01-12,False,True,True,R3:muitas_wallets_no_dia|R4:fracionamento_suspeito|R5:madrugada_valor_alto,8,2024-01-12,8,2023-12-29,29.35,5.076069722597204,100.0,suspeito,,,,,,1,76.0,VERMELHO,Regras BCB Violadas (R3:muitas_wallets_no_dia|R4:fracionamento_suspeito|R5:madrugada_valor_alto) | Padrão fortemente anômalo (Isolation Forest > 70) | Risco de Smurfing: Transferência diluída em 8 wallets
SUSPEITO_006,C_suspeito_fracionamento,2024-01-12 01:57:00,9594.65,0xD86B02,1,True,2024-01-12,False,True,True,R3:muitas_wallets_no_dia|R4:fracionamento_suspeito|R5:madrugada_valor_alto,8,2024-01-12,8,2023-12-29,29.35,5.076069722597204,97.6,suspeito,,,,,,1,74.6,VERMELHO,Regras BCB Violadas (R3:muitas_wallets_no_dia|R4:fracionamento_suspeito|R5:madrugada_valor_alto) | Padrão fortemente anômalo (Isolation Forest > 70) | Risco de Smurfing: Transferência diluída em 8 wallets
SUSPEITO_006,C_suspeito_fracionamento,2024-01-12 02:17:00,9446.33,0x18EB45,2,True,2024-01-12,False,True,True,R2:volume_30d_acima_50k|R3:muitas_wallets_no_dia|R4:fracionamento_suspeito|R5:madrugada_valor_alto,8,2024-01-12,8,2023-12-29,29.35,5.076069722597204,93.2,suspeito,,,,,,1,71.9,VERMELHO,Regras BCB Violadas (R2:volume_30d_acima_50k|R3:muitas_wallets_no_dia|R4:fracionamento_suspeito|R5:madrugada_valor_alto) | Padrão fortemente anômalo (Isolation Forest > 70) | Risco de Smurfing: Transferência diluída em 8 wallets
SUSPEITO_007,C_suspeito_fracionamento,2024-01-12 02:30:00,8735.49,0xBF04E8,2,True,2024-01-12,False,True,True,R4:fracionamento_suspeito|R5:madrugada_valor_alto,5,2024-01-12,5,2023-12-29,29.35,4.902099602191403,34.8,normal,,,,,,1,36.9,VERDE,Transação alinhada ao perfil histórico do cliente.
SUSPEITO_007,C_suspeito_fracionamento,2024-01-12 02:36:00,9491.28,0x7CF4F5,2,True,2024-01-12,False,True,True,R4:fracionamento_suspeito|R5:madrugada_valor_alto,5,2024-01-12,5,2023-12-29,29.35,4.902099602191403,29.4,normal,,,,,,1,33.6,VERDE,Transação alinhada ao perfil histórico do cliente.
SUSPEITO_007,C_suspeito_fracionamento,2024-01-12 02:42:00,9826.23,0xB6BD99,2,True,2024-01-12,False,True,True,R4:fracionamento_suspeito|R5:madrugada_valor_alto,5,2024-01-12,5,2023-12-29,29.35,4.902099602191403,41.2,cinza,"Voce e um especialista em compliance de ativos digitais e regulacao BCB.
Analise a seguinte transacao de stablecoin e determine se e suspeita:

TRANSACAO:
- User ID: SUSPEITO_007
- Valor: R$ 9,826.23
- Frequencia hoje: 5 transacoes
- Entropia de Wallets: 4.90 (Alta = Smurfing suspeito)
- Score ML (Isolation Forest): 41.2/100
- Flags BCB ativas: R4:fracionamento_suspeito|R5:madrugada_valor_alto
- IRF (Indice de Risco Fiscal no dia): 29.35/100

Com base nas Resolucoes BCB 519-521/2026, essa transacao representa
risco de evasao de divisas ou lavagem de dinheiro?

Responda com: SUSPEITA / NORMAL / REQUER_INVESTIGACAO e justifique em 2 linhas.",,FALLBACK,Julgamento LLM desabilitado — analise manual requerida,,1,40.7,AMARELO,Regras BCB Violadas (R4:fracionamento_suspeito|R5:madrugada_valor_alto) | Desvio comportamental moderado (Isolation Forest > 40) | Risco de Smurfing: Transferência diluída em 5 wallets
SUSPEITO_007,C_suspeito_fracionamento,2024-01-12 03:06:00,9331.31,0x439CB2,3,True,2024-01-12,False,True,True,R2:volume_30d_acima_50k|R4:fracionamento_suspeito|R5:madrugada_valor_alto,5,2024-01-12,5,2023-12-29,29.35,4.902099602191403,25.7,normal,,,,,,1,31.4,VERDE,Transação alinhada ao perfil histórico do cliente.
SUSPEITO_007,C_suspeito_fracionamento,2024-01-12 04:22:00,8732.41,0x2FCEC0,4,True,2024-01-12,False,True,True,R2:volume_30d_acima_50k|R4:fracionamento_suspeito|R5:madrugada_valor_alto,5,2024-01-12,5,2023-12-29,29.35,4.902099602191403,34.8,normal,,,,,,1,36.9,VERDE,Transação alinhada ao perfil histórico do cliente.
SUSPEITO_006,C_suspeito_fracionamento,2024-01-12 04:41:00,9534.33,0xDF1913,4,True,2024-01-12,False,True,True,R2:volume_30d_acima_50k|R3:muitas_wallets_no_dia|R4:fracionamento_suspeito|R5:madrugada_valor_alto,8,2024-01-12,8,2023-12-29,29.35,5.076069722597204,95.5,suspeito,,,,,,1,73.3,VERMELHO,Regras BCB Violadas (R2:volume_30d_acima_50k|R3:muitas_wallets_no_dia|R4:fracionamento_suspeito|R5:madrugada_valor_alto) | Padrão fortemente anômalo (Isolation Forest > 70) | Risco de Smurfing: Transferência diluída em 8 wallets
SUSPEITO_006,C_suspeito_fracionamento,2024-01-12 04:52:00,9622.81,0x1BCC79,4,True,2024-01-12,False,True,True,R2:volume_30d_acima_50k|R3:muitas_wallets_no_dia|R4:fracionamento_suspeito|R5:madrugada_valor_alto,8,2024-01-12,8,2023-12-29,29.35,5.076069722597204,97.5,suspeito,,,,,,1,74.5,VERMELHO,Regras BCB Violadas (R2:volume_30d_acima_50k|R3:muitas_wallets_no_dia|R4:fracionamento_suspeito|R5:madrugada_valor_alto) | Padrão fortemente anômalo (Isolation Forest > 70) | Risco de Smurfing: Transferência diluída em 8 wallets
SUSPEITO_006,C_suspeito_fracionamento,2024-01-12 05:21:00,9652.11,0x6D4452,5,True,2024-01-12,False,True,True,R2:volume_30d_acima_50k|R3:muitas_wallets_no_dia|R4:fracionamento_suspeito|R5:madrugada_valor_alto,8,2024-01-12,8,2023-12-29,29.35,5.076069722597204,98.1,suspeito,,,,,,1,74.9,VERMELHO,Regras BCB Violadas (R2:volume_30d_acima_50k|R3:muitas_wallets_no_dia|R4:fracionamento_suspeito|R5:madrugada_valor_alto) | Padrão fortemente anômalo (Isolation Forest > 70) | Risco de Smurfing: Transferência diluída em 8 wallets
INSTITUCIONAL_005,B_institucional_monitorar,2024-01-12 07:16:00,325630.64,0x75A66F,7,False,2024-01-12,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,1,2024-01-12,1,2023-12-29,29.35,2.791081679435229,14.8,normal,,,,,,1,24.9,VERDE,Transação alinhada ao perfil histórico do cliente.
INSTITUCIONAL_009,B_institucional_monitorar,2024-01-12 10:53:00,480620.23,0x4F29BC,10,False,2024-01-12,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,1,2024-01-12,1,2023-12-29,29.35,2.3192615045584555,27.3,normal,,,,,,1,32.4,VERDE,Transação alinhada ao perfil histórico do cliente.
POUPADOR_0040,A_poupador_legitimo,2024-01-12 16:44:00,1348.53,0x72B6FB,16,False,2024-01-12,False,False,False,,1,2024-01-12,1,2023-12-29,29.35,-1.4426951595367387e-09,5.3,normal,,,,,,0,3.2,VERDE,Transação alinhada ao perfil histórico do cliente.
INSTITUCIONAL_006,B_institucional_monitorar,2024-01-13 08:00:00,216717.13,0x4D0821,8,False,2024-01-13,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,1,2024-01-13,1,2023-12-30,29.35,2.3004824644697885,15.8,normal,,,,,,1,25.5,VERDE,Transação alinhada ao perfil histórico do cliente.
INSTITUCIONAL_010,B_institucional_monitorar,2024-01-13 08:02:00,160321.9,0xC6ED2C,8,False,2024-01-13,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,2,2024-01-13,2,2023-12-30,29.35,1.9738290091462263,57.9,cinza,"Voce e um especialista em compliance de ativos digitais e regulacao BCB.
Analise a seguinte transacao de stablecoin e determine se e suspeita:

TRANSACAO:
- User ID: INSTITUCIONAL_010
- Valor: R$ 160,321.90
- Frequencia hoje: 2 transacoes
- Entropia de Wallets: 1.97 (Alta = Smurfing suspeito)
- Score ML (Isolation Forest): 57.9/100
- Flags BCB ativas: R1:acima_limite_bcb|R2:volume_30d_acima_50k
- IRF (Indice de Risco Fiscal no dia): 29.35/100

Com base nas Resolucoes BCB 519-521/2026, essa transacao representa
risco de evasao de divisas ou lavagem de dinheiro?

Responda com: SUSPEITA / NORMAL / REQUER_INVESTIGACAO e justifique em 2 linhas.",,FALLBACK,Julgamento LLM desabilitado — analise manual requerida,,1,50.7,AMARELO,Regras BCB Violadas (R1:acima_limite_bcb|R2:volume_30d_acima_50k) | Desvio comportamental moderado (Isolation Forest > 40)
INSTITUCIONAL_009,B_institucional_monitorar,2024-01-13 08:57:00,469197.4,0x9E613A,8,False,2024-01-13,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,2,2024-01-13,2,2023-12-30,29.35,2.3192615045584555,53.1,cinza,"Voce e um especialista em compliance de ativos digitais e regulacao BCB.
Analise a seguinte transacao de stablecoin e determine se e suspeita:

TRANSACAO:
- User ID: INSTITUCIONAL_009
- Valor: R$ 469,197.40
- Frequencia hoje: 2 transacoes
- Entropia de Wallets: 2.32 (Alta = Smurfing suspeito)
- Score ML (Isolation Forest): 53.1/100
- Flags BCB ativas: R1:acima_limite_bcb|R2:volume_30d_acima_50k
- IRF (Indice de Risco Fiscal no dia): 29.35/100

Com base nas Resolucoes BCB 519-521/2026, essa transacao representa
risco de evasao de divisas ou lavagem de dinheiro?

Responda com: SUSPEITA / NORMAL / REQUER_INVESTIGACAO e justifique em 2 linhas.",,FALLBACK,Julgamento LLM desabilitado — analise manual requerida,,1,47.9,AMARELO,Regras BCB Violadas (R1:acima_limite_bcb|R2:volume_30d_acima_50k) | Desvio comportamental moderado (Isolation Forest > 40)
INSTITUCIONAL_010,B_institucional_monitorar,2024-01-13 09:17:00,199135.35,0xBB4B40,9,False,2024-01-13,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,2,2024-01-13,2,2023-12-30,29.35,1.9738290091462263,53.4,cinza,"Voce e um especialista em compliance de ativos digitais e regulacao BCB.
Analise a seguinte transacao de stablecoin e determine se e suspeita:

TRANSACAO:
- User ID: INSTITUCIONAL_010
- Valor: R$ 199,135.35
- Frequencia hoje: 2 transacoes
- Entropia de Wallets: 1.97 (Alta = Smurfing suspeito)
- Score ML (Isolation Forest): 53.4/100
- Flags BCB ativas: R1:acima_limite_bcb|R2:volume_30d_acima_50k
- IRF (Indice de Risco Fiscal no dia): 29.35/100

Com base nas Resolucoes BCB 519-521/2026, essa transacao representa
risco de evasao de divisas ou lavagem de dinheiro?

Responda com: SUSPEITA / NORMAL / REQUER_INVESTIGACAO e justifique em 2 linhas.",,FALLBACK,Julgamento LLM desabilitado — analise manual requerida,,1,48.0,AMARELO,Regras BCB Violadas (R1:acima_limite_bcb|R2:volume_30d_acima_50k) | Desvio comportamental moderado (Isolation Forest > 40)
INSTITUCIONAL_009,B_institucional_monitorar,2024-01-13 10:24:00,463103.66,0x4F29BC,10,False,2024-01-13,True,False,True,R1:acima_limite_bcb|R2:volume_30d_acima_50k,2,2024-01-13,2,2023-12-30,29.35,2.3192615045584555,51.3,cinza,"Voce e um especialista em compliance de ativos digitais e regulacao BCB.
Analise a seguinte transacao de stablecoin e determine se e suspeita:

TRANSACAO:
- User ID: INSTITUCIONAL_009
- Valor: R$ 463,103.66
- Frequencia hoje: 2 transacoes
- Entropia de Wallets: 2.32 (Alta = Smurfing suspeito)
- Score ML (Isolation Forest): 51.3/100
- Flags BCB ativas: R1:acima_limite_bcb|R2:volume_30d_acima_50k
- IRF (Indice de Risco Fiscal no dia): 29.35/100

Com base nas Resolucoes BCB 519-521/2026, essa transacao representa
risco de evasao de divisas ou lavagem de dinheiro?

Responda com: SUSPEITA / NORMAL / REQUER_INVESTIGACAO e justifique em 2 linhas.",,FALLBACK,Julgamento LLM desabilitado — analise manual requerida,,1,46.8,AMARELO,Regras BCB Violadas (R1:acima_limite_bcb|R2:volume_30d_acima_50k) | Desvio comportamental moderado (Isolation Forest > 40)
POUPADOR_0090,A_poupador_legitimo,2024-01-13 18:34:00,1717.08,0xE29A4A,18,False,2024-01-13,False,False,False,,1,2024-01-13,1,2023-12-30,29.35,-1.4426951595367387e-09,2.8,normal,,,,,,0,1.7,VERDE,Transação alinhada ao perfil histórico do cliente.
POUPADOR_0036,A_poupador_legitimo,2024-01-13 19:14:00,1201.28,0xA36874,19,False,2024-01-13,False,False,False,,1,2024-01-13,1,2023-12-30,29.35,-1.4426951595367387e-09,7.2,normal,,,,,,0,4.3,VERDE,Transação alinhada ao perfil histórico do cliente.
SUSPEITO_001,C_suspeito_fracionamento,2024-01-14 00:43:00,9319.93,0x783A44,0,False,2024-01-14,False,True,True,R4:fracionamento_suspeito|R5:madrugada_valor_alto,1,2024-01-14,1,2023-12-31,29.35,4.773845275079236,34.8,normal,,,,,,1,36.9,VERDE,Transação alinhada ao perfil histórico do cliente.
SUSPEITO_008,C_suspeito_fracionamento,2024-01-14 00:45:00,9346.61,0x834477,0,True,2024-01-14,False,True,True,R4:fracionamento_suspeito|R5:madrugada_valor_alto,5,2024-01-14,5,2023-12-31,29.35,3.9161950598074506,70.2,suspeito,,,,,,1,58.1,AMARELO,Regras BCB Violadas (R4:fracionamento_suspeito|R5:madrugada_valor_alto) | Padrão fortemente anômalo (Isolation Forest > 70) | Risco de Smurfing: Transferência diluída em 5 wallets
SUSPEITO_008,C_suspeito_fracionamento,2024-01-14 01:03:00,9394.95,0x64D391,1,True,2024-01-14,False,True,True,R4:fracionamento_suspeito|R5:madrugada_valor_alto,5,2024-01-14,5,2023-12-31,29.35,3.9161950598074506,69.7,cinza,"Voce e um especialista em compliance de ativos digitais e regulacao BCB.
Analise a seguinte transacao de stablecoin e determine se e suspeita:

TRANSACAO:
- User ID: SUSPEITO_008
- Valor: R$ 9,394.95
- Frequencia hoje: 5 transacoes
- Entropia de Wallets: 3.92 (Alta = Smurfing suspeito)
- Score ML (Isolation Forest): 69.7/100
- Flags BCB ativas: R4:fracionamento_suspeito|R5:madrugada_valor_alto
- IRF (Indice de Risco Fiscal no dia): 29.35/100

Com base nas Resolucoes BCB 519-521/2026, essa transacao representa
risco de evasao de divisas ou lavagem de dinheiro?

Responda com: SUSPEITA / NORMAL / REQUER_INVESTIGACAO e justifique em 2 linhas.",,FALLBACK,Julgamento LLM desabilitado — analise manual requerida,,1,57.8,AMARELO,Regras BCB Violadas (R4:fracionamento_suspeito|R5:madrugada_valor_alto) | Desvio comportamental moderado (Isolation Forest > 40) | Risco de Smurfing: Transferência diluída em 5 wallets
SUSPEITO_008,C_suspeito_fracionamento,2024-01-14 01:12:00,8729.13,0xC3BADF,1,True,2024-01-14,False,True,True,R4:fracionamento_suspeito|R5:madrugada_valor_alto,5,2024-01-14,5,2023-12-31,29.35,3.9161950598074506,75.7,suspeito,,,,,,1,61.4,AMARELO,Regras BCB Violadas (R4:fracionamento_suspeito|R5:madrugada_valor_alto) | Padrão fortemente anômalo (Isolation Forest > 70) | Risco de Smurfing: Transferência diluída em 5 wallets
